"alpha_0^0","alpha_1^0","alpha_1^1","alpha_2^0","alpha_2^1","alpha_2^2","radiation flux density","u_0^0","u_1^0","u_1^1","u_2^0","u_2^1","u_2^2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1433,0.00064385,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.0523e-12,1.7687e-12,3.3333e-05,-3.0263e-13,3.3333e-05,1,0.208,0,-0.792,0
-1.1433,0.00064385,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.4463e-12,1.4254e-12,3.3333e-05,-1.1756e-13,3.3333e-05,1,0.21,0,-0.79,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-1.8403e-12,1.0821e-12,3.3333e-05,6.7507e-14,3.3333e-05,1,0.212,0,-0.788,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.0978e-12,7.924e-13,3.3333e-05,2.2265e-13,3.3333e-05,1,0.214,0,-0.786,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.2896e-12,5.2846e-13,3.3333e-05,3.634e-13,3.3333e-05,1,0.216,0,-0.784,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043533,-0.0013941,0.00031416,0.0001,-2.3912e-12,3.7706e-13,3.3333e-05,4.5937e-13,3.3333e-05,1,0.218,0,-0.782,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-2.3052e-12,4.5952e-13,3.3333e-05,4.6227e-13,3.3333e-05,1,0.22,0,-0.78,0
-1.1433,0.00064386,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-2.2192e-12,5.4197e-13,3.3333e-05,4.6517e-13,3.3333e-05,1,0.222,0,-0.778,0
-1.1433,0.00064387,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-1.4797e-12,4.9368e-13,3.3333e-05,3.5141e-13,3.3333e-05,1,0.224,0,-0.776,0
-1.1433,0.00064389,0.0042394,-0.0028723,0.0043534,-0.0013941,0.00031416,0.0001,-4.2576e-13,3.8248e-13,3.3333e-05,1.815e-13,3.3333e-05,1,0.226,0,-0.774,0
-1.1433,0.00064393,0.0042394,-0.0028724,0.0043534,-0.0013941,0.00031416,0.0001,1.068e-12,2.7589e-13,3.3333e-05,2.6059e-14,3.3333e-05,1,0.228,0,-0.772,0
-1.1433,0.000644,0.0042394,-0.0028725,0.0043534,-0.0013941,0.00031416,0.0001,3.476e-12,1.7889e-13,3.3333e-05,-9.9351e-14,3.3333e-05,1,0.23,0,-0.77,0
-1.1433,0.00064408,0.0042394,-0.0028726,0.0043534,-0.0013941,0.00031416,0.0001,5.8839e-12,8.1899e-14,3.3333e-05,-2.2476e-13,3.3333e-05,1,0.232,0,-0.768,0
-1.1433,0.00064414,0.0042395,-0.0028726,0.0043534,-0.0013941,0.00031416,0.0001,7.5709e-12,5.8554e-14,3.3333e-05,-3.9226e-13,3.3333e-05,1,0.234,0,-0.766,0
-1.1433,0.00064419,0.0042395,-0.0028727,0.0043534,-0.0013941,0.00031416,0.0001,8.911e-12,7.0648e-14,3.3333e-05,-5.8002e-13,3.3333e-05,1,0.236,0,-0.764,0
-1.1433,0.00064423,0.0042395,-0.0028727,0.0043534,-0.0013941,0.00031416,0.0001,9.7278e-12,-1.2657e-13,3.3333e-05,-6.9307e-13,3.3333e-05,1,0.238,0,-0.762,0
-1.1433,0.00064425,0.0042394,-0.0028727,0.0043534,-0.001394,0.00031416,0.0001,9.457e-12,-7.5882e-13,3.3333e-05,-6.5088e-13,3.3333e-05,1,0.24,0,-0.76,0
-1.1433,0.00064426,0.0042394,-0.0028727,0.0043534,-0.001394,0.00031416,0.0001,9.1862e-12,-1.3911e-12,3.3333e-05,-6.0868e-13,3.3333e-05,1,0.242,0,-0.758,0
-1.1433,0.00064426,0.0042394,-0.0028726,0.0043534,-0.001394,0.00031416,0.0001,9.0382e-12,-1.8401e-12,3.3333e-05,-4.349e-13,3.3333e-05,1,0.244,0,-0.756,0
-1.1433,0.00064426,0.0042394,-0.0028725,0.0043534,-0.001394,0.00031416,0.0001,8.9493e-12,-2.2011e-12,3.3333e-05,-1.9781e-13,3.3333e-05,1,0.246,0,-0.754,0
